Entry	Entry name	Status	Gene names	Organism	Length	Mass	Gene encoded by	Version (sequence)
Q9BY67	CADM1_HUMAN	reviewed	CADM1 IGSF4 IGSF4A NECL2 SYNCAM TSLC1	Homo sapiens (Human)	442	48,509		2
Q9BYC9	RM20_HUMAN	reviewed	MRPL20	Homo sapiens (Human)	149	17,443		1
Q9BYD1	RM13_HUMAN	reviewed	MRPL13	Homo sapiens (Human)	178	20,692		1
Q9BYD2	RM09_HUMAN	reviewed	MRPL9	Homo sapiens (Human)	267	30,243		2
Q9BYD3	RM04_HUMAN	reviewed	MRPL4 CDABP0091 CGI-28	Homo sapiens (Human)	311	34,919		1
Q9BYD6	RM01_HUMAN	reviewed	MRPL1 BM-022	Homo sapiens (Human)	325	36,909		2
Q9BYV2	TRI54_HUMAN	reviewed	TRIM54 MURF MURF3 RNF30	Homo sapiens (Human)	358	40,301		3
Q9BYV6	TRI55_HUMAN	reviewed	TRIM55 MURF2 RNF29	Homo sapiens (Human)	548	60,466		2
Q9BYV7	BCDO2_HUMAN	reviewed	BCO2 BCDO2	Homo sapiens (Human)	579	65,674		5
Q9BYZ2	LDH6B_HUMAN	reviewed	LDHAL6B LDHAL6 LDHL	Homo sapiens (Human)	381	41,943		3
Q9BZD4	NUF2_HUMAN	reviewed	NUF2 CDCA1 NUF2R	Homo sapiens (Human)	464	54,304		2
Q9BZE1	RM37_HUMAN	reviewed	MRPL37 MRPL2 RPML2 HSPC235	Homo sapiens (Human)	423	48,117		2
Q9BZK7	TBL1R_HUMAN	reviewed	TBL1XR1 IRA1 TBLR1	Homo sapiens (Human)	514	55,595		1
Q9BZL4	PP12C_HUMAN	reviewed	PPP1R12C LENG3 MBS85	Homo sapiens (Human)	782	84,881		1
Q9BZP6	CHIA_HUMAN	reviewed	CHIA	Homo sapiens (Human)	476	52,271		1
Q9BZQ8	NIBA1_HUMAN	reviewed	NIBAN1 C1orf24 FAM129A NIBAN GIG39	Homo sapiens (Human)	928	103,135		1
Q9BZZ5	API5_HUMAN	reviewed	API5 MIG8	Homo sapiens (Human)	524	59,005		3
Q9C005	DPY30_HUMAN	reviewed	DPY30	Homo sapiens (Human)	99	11,250		1
Q9C0C2	TB182_HUMAN	reviewed	TNKS1BP1 KIAA1741 TAB182	Homo sapiens (Human)	1729	181,796		4
Q9GZM7	TINAL_HUMAN	reviewed	TINAGL1 GIS5 LCN7 OLRG2 TINAGL PP6614 PSEC0088 UNQ204/PRO230	Homo sapiens (Human)	467	52,387		1
Q9GZS3	WDR61_HUMAN	reviewed	WDR61	Homo sapiens (Human)	305	33,581		1
Q9GZT3	SLIRP_HUMAN	reviewed	SLIRP C14orf156 DC23 DC50 PD04872	Homo sapiens (Human)	109	12,349		1
Q9GZT4	SRR_HUMAN	reviewed	SRR	Homo sapiens (Human)	340	36,566		1
Q9GZZ8	LACRT_HUMAN	reviewed	LACRT	Homo sapiens (Human)	138	14,246		1
Q9H019	MFR1L_HUMAN	reviewed	MTFR1L FAM54B HYST1888 MSTP116	Homo sapiens (Human)	292	31,957		2
Q9H074	PAIP1_HUMAN	reviewed	PAIP1	Homo sapiens (Human)	479	53,525		1
Q9H095	DRC9_HUMAN	reviewed	IQCG DRC9	Homo sapiens (Human)	443	51,918		1
Q9H0D6	XRN2_HUMAN	reviewed	XRN2	Homo sapiens (Human)	950	108,582		1
Q9H0E2	TOLIP_HUMAN	reviewed	TOLLIP	Homo sapiens (Human)	274	30,282		1
Q9H0E3	SP130_HUMAN	reviewed	SAP130	Homo sapiens (Human)	1048	110,324		1
Q9H0N0	RAB6C_HUMAN	reviewed	RAB6C WTH3	Homo sapiens (Human)	254	28,355		2
Q9H0R4	HDHD2_HUMAN	reviewed	HDHD2	Homo sapiens (Human)	259	28,536		1
Q9H0U3	MAGT1_HUMAN	reviewed	MAGT1 IAG2 PSEC0084 UNQ628/PRO1244	Homo sapiens (Human)	335	38,037		1
Q9H0U4	RAB1B_HUMAN	reviewed	RAB1B	Homo sapiens (Human)	201	22,171		1
Q9H0U6	RM18_HUMAN	reviewed	MRPL18 HSPC071	Homo sapiens (Human)	180	20,577		1
Q9H0W9	CK054_HUMAN	reviewed	C11orf54 LP4947 PTD012	Homo sapiens (Human)	315	35,117		1
Q9H173	SIL1_HUMAN	reviewed	SIL1 UNQ545/PRO836	Homo sapiens (Human)	461	52,085		1
Q9H1E3	NUCKS_HUMAN	reviewed	NUCKS1 NUCKS JC7	Homo sapiens (Human)	243	27,296		1
Q9H1E5	TMX4_HUMAN	reviewed	TMX4 KIAA1162 TXNDC13 PSEC0095 UNQ475/PRO938	Homo sapiens (Human)	349	38,952		1
Q9H1H9	KI13A_HUMAN	reviewed	KIF13A RBKIN	Homo sapiens (Human)	1805	202,308		2
Q9H223	EHD4_HUMAN	reviewed	EHD4 HCA10 HCA11 PAST4 FKSG7	Homo sapiens (Human)	541	61,175		1
Q9H254	SPTN4_HUMAN	reviewed	SPTBN4 KIAA1642 SPTBN3	Homo sapiens (Human)	2564	288,985		2
Q9H267	VP33B_HUMAN	reviewed	VPS33B	Homo sapiens (Human)	617	70,585		2
Q9H299	SH3L3_HUMAN	reviewed	SH3BGRL3 P1725	Homo sapiens (Human)	93	10,438		1
Q9H2D6	TARA_HUMAN	reviewed	TRIOBP KIAA1662 TARA HRIHFB2122	Homo sapiens (Human)	2365	261,376		3
Q9H2G2	SLK_HUMAN	reviewed	SLK KIAA0204 STK2	Homo sapiens (Human)	1235	142,695		1
Q9H2K8	TAOK3_HUMAN	reviewed	TAOK3 DPK JIK KDS MAP3K18	Homo sapiens (Human)	898	105,406		2
Q9H2U2	IPYR2_HUMAN	reviewed	PPA2 HSPC124	Homo sapiens (Human)	334	37,920		2
Q9H2V7	SPNS1_HUMAN	reviewed	SPNS1 SPIN1 PP20300	Homo sapiens (Human)	528	56,630		1
Q9H2W6	RM46_HUMAN	reviewed	MRPL46 C15orf4 LIECG2	Homo sapiens (Human)	279	31,705		1
Q9H2X9	S12A5_HUMAN	reviewed	SLC12A5 KCC2 KIAA1176	Homo sapiens (Human)	1139	126,184		3
Q9H2Y7	ZN106_HUMAN	reviewed	ZNF106 SH3BP3 ZFP106 ZNF474	Homo sapiens (Human)	1883	208,883		1
Q9H307	PININ_HUMAN	reviewed	PNN DRS MEMA	Homo sapiens (Human)	717	81,628		5
Q9H330	TM245_HUMAN	reviewed	TMEM245 C9orf5	Homo sapiens (Human)	879	97,357		3
Q9H3D4	P63_HUMAN	reviewed	TP63 KET P63 P73H P73L TP73L	Homo sapiens (Human)	680	76,785		1
Q9H3G5	CPVL_HUMAN	reviewed	CPVL VLP PSEC0124 UNQ197/PRO223	Homo sapiens (Human)	476	54,164		2
Q9H3K6	BOLA2_HUMAN	reviewed	BOLA2 BOLA2A My016; BOLA2B	Homo sapiens (Human)	86	10,117		1
Q9H3N1	TMX1_HUMAN	reviewed	TMX1 TMX TXNDC TXNDC1 PSEC0085 UNQ235/PRO268	Homo sapiens (Human)	280	31,791		1
Q9H3P7	GCP60_HUMAN	reviewed	ACBD3 GCP60 GOCAP1 GOLPH1	Homo sapiens (Human)	528	60,593		4
Q9H444	CHM4B_HUMAN	reviewed	CHMP4B C20orf178 SHAX1	Homo sapiens (Human)	224	24,950		1
Q9H479	FN3K_HUMAN	reviewed	FN3K	Homo sapiens (Human)	309	35,171		1
Q9H488	OFUT1_HUMAN	reviewed	POFUT1 FUT12 KIAA0180	Homo sapiens (Human)	388	43,956		1
Q9H4A3	WNK1_HUMAN	reviewed	WNK1 HSN2 KDP KIAA0344 PRKWNK1	Homo sapiens (Human)	2382	250,794		2
Q9H4A4	AMPB_HUMAN	reviewed	RNPEP APB	Homo sapiens (Human)	650	72,596		2
Q9H4B7	TBB1_HUMAN	reviewed	TUBB1	Homo sapiens (Human)	451	50,327		1
Q9H4G4	GAPR1_HUMAN	reviewed	GLIPR2 C9orf19 GAPR1	Homo sapiens (Human)	154	17,218		3
Q9H4M7	PKHA4_HUMAN	reviewed	PLEKHA4 PEPP1	Homo sapiens (Human)	779	85,401		2
Q9H4M9	EHD1_HUMAN	reviewed	EHD1 PAST PAST1 CDABP0131	Homo sapiens (Human)	534	60,627		2
Q9H6D7	HAUS4_HUMAN	reviewed	HAUS4 C14orf94	Homo sapiens (Human)	363	42,400		1
Q9H6Z4	RANB3_HUMAN	reviewed	RANBP3	Homo sapiens (Human)	567	60,210		1
Q9H7B2	RPF2_HUMAN	reviewed	RPF2 BXDC1	Homo sapiens (Human)	306	35,583		2
Q9H7C4	SYNCI_HUMAN	reviewed	SYNC SYNC1	Homo sapiens (Human)	482	55,299		3
Q9H7F0	AT133_HUMAN	reviewed	ATP13A3 AFURS1	Homo sapiens (Human)	1226	138,043		4
Q9H7Z7	PGES2_HUMAN	reviewed	PTGES2 C9orf15 PGES2	Homo sapiens (Human)	377	41,943		1
Q9H845	ACAD9_HUMAN	reviewed	ACAD9	Homo sapiens (Human)	621	68,760		1
Q9H853	TBA4B_HUMAN	reviewed	TUBA4B TUBA4	Homo sapiens (Human)	241	27,551		2
Q9H857	NT5D2_HUMAN	reviewed	NT5DC2	Homo sapiens (Human)	520	60,719		1
Q9H8M2	BRD9_HUMAN	reviewed	BRD9 UNQ3040/PRO9856	Homo sapiens (Human)	597	67,000		2
Q9H8Y8	GORS2_HUMAN	reviewed	GORASP2 GOLPH6	Homo sapiens (Human)	452	47,145		3
Q9H987	SYP2L_HUMAN	reviewed	SYNPO2L	Homo sapiens (Human)	977	102,481		3
Q9H993	ARMT1_HUMAN	reviewed	ARMT1 C6orf211	Homo sapiens (Human)	441	51,172		1
Q9H9B4	SFXN1_HUMAN	reviewed	SFXN1	Homo sapiens (Human)	322	35,619		4
Q9H9J2	RM44_HUMAN	reviewed	MRPL44	Homo sapiens (Human)	332	37,535		1
Q9H9P8	L2HDH_HUMAN	reviewed	L2HGDH C14orf160	Homo sapiens (Human)	463	50,316		3
Q9HAT2	SIAE_HUMAN	reviewed	SIAE YSG2	Homo sapiens (Human)	523	58,315		1
Q9HAV7	GRPE1_HUMAN	reviewed	GRPEL1 GREPEL1	Homo sapiens (Human)	217	24,279		2
Q9HB07	MYG1_HUMAN	reviewed	MYG1 C12orf10	Homo sapiens (Human)	376	42,477		3
Q9HB71	CYBP_HUMAN	reviewed	CACYBP S100A6BP SIP PNAS-107	Homo sapiens (Human)	228	26,210		2
Q9HBL0	TENS1_HUMAN	reviewed	TNS1 TNS	Homo sapiens (Human)	1735	185,701		2
Q9HBU9	POPD2_HUMAN	reviewed	POPDC2 POP2	Homo sapiens (Human)	364	40,448		2
Q9HC38	GLOD4_HUMAN	reviewed	GLOD4 C17orf25 CGI-150 My027	Homo sapiens (Human)	313	34,793		1
Q9HCC0	MCCB_HUMAN	reviewed	MCCC2 MCCB	Homo sapiens (Human)	563	61,333		1
Q9HCH3	CPNE5_HUMAN	reviewed	CPNE5 KIAA1599	Homo sapiens (Human)	593	65,734		2
Q9HCJ6	VAT1L_HUMAN	reviewed	VAT1L KIAA1576	Homo sapiens (Human)	419	45,899		2
Q9HCN8	SDF2L_HUMAN	reviewed	SDF2L1 UNQ1941/PRO4424	Homo sapiens (Human)	221	23,598		2
Q9HD20	AT131_HUMAN	reviewed	ATP13A1 ATP13A KIAA1825 CGI-152	Homo sapiens (Human)	1204	132,955		2
Q9HD33	RM47_HUMAN	reviewed	MRPL47 NCM1 CGI-204	Homo sapiens (Human)	250	29,450		2
Q9HD45	TM9S3_HUMAN	reviewed	TM9SF3 SMBP UNQ245/PRO282	Homo sapiens (Human)	589	67,888		2
Q9HDC9	APMAP_HUMAN	reviewed	APMAP C20orf3 UNQ1869/PRO4305	Homo sapiens (Human)	416	46,480		2
Q9NNW7	TRXR2_HUMAN	reviewed	TXNRD2 KIAA1652 TRXR2	Homo sapiens (Human)	524	56,507		3
Q9NP72	RAB18_HUMAN	reviewed	RAB18	Homo sapiens (Human)	206	22,977		1
Q9NP79	VTA1_HUMAN	reviewed	VTA1 C6orf55 HSPC228 My012	Homo sapiens (Human)	307	33,879		1
Q9NP81	SYSM_HUMAN	reviewed	SARS2 SARSM	Homo sapiens (Human)	518	58,283		1
Q9NP92	RT30_HUMAN	reviewed	MRPS30 PDCD9 BM-047	Homo sapiens (Human)	439	50,365		2
Q9NP97	DLRB1_HUMAN	reviewed	DYNLRB1 BITH DNCL2A DNLC2A ROBLD1 HSPC162	Homo sapiens (Human)	96	10,922		3
Q9NPA0	EMC7_HUMAN	reviewed	EMC7 C11orf3 C15orf24 HT022 UNQ905/PRO1926	Homo sapiens (Human)	242	26,471		1
Q9NPC6	MYOZ2_HUMAN	reviewed	MYOZ2 C4orf5	Homo sapiens (Human)	264	29,898		1
Q9NPH2	INO1_HUMAN	reviewed	ISYNA1 INO1	Homo sapiens (Human)	558	61,068		1
Q9NPH3	IL1AP_HUMAN	reviewed	IL1RAP C3orf13 IL1R3	Homo sapiens (Human)	570	65,418		2
Q9NPJ3	ACO13_HUMAN	reviewed	ACOT13 THEM2 HT012 PNAS-27	Homo sapiens (Human)	140	14,960		1
Q9NPL8	TIDC1_HUMAN	reviewed	TIMMDC1 C3orf1 UNQ247/PRO284	Homo sapiens (Human)	285	32,178		2
Q9NPQ8	RIC8A_HUMAN	reviewed	RIC8A	Homo sapiens (Human)	531	59,710		3
Q9NQ11	AT132_HUMAN	reviewed	ATP13A2 PARK9	Homo sapiens (Human)	1180	128,794		2
Q9NQ88	TIGAR_HUMAN	reviewed	TIGAR C12orf5	Homo sapiens (Human)	270	30,063		1
Q9NQC3	RTN4_HUMAN	reviewed	RTN4 KIAA0886 NOGO My043 SP1507	Homo sapiens (Human)	1192	129,931		2
Q9NQH7	XPP3_HUMAN	reviewed	XPNPEP3	Homo sapiens (Human)	507	57,034		1
Q9NQP4	PFD4_HUMAN	reviewed	PFDN4 PFD4	Homo sapiens (Human)	134	15,314		1
Q9NQR4	NIT2_HUMAN	reviewed	NIT2 CUA002	Homo sapiens (Human)	276	30,608		1
Q9NQW7	XPP1_HUMAN	reviewed	XPNPEP1 XPNPEPL XPNPEPL1	Homo sapiens (Human)	623	69,918		3
Q9NR09	BIRC6_HUMAN	reviewed	BIRC6 KIAA1289	Homo sapiens (Human)	4857	530,255		2
Q9NR12	PDLI7_HUMAN	reviewed	PDLIM7 ENIGMA	Homo sapiens (Human)	457	49,845		1
Q9NR19	ACSA_HUMAN	reviewed	ACSS2 ACAS2	Homo sapiens (Human)	701	78,580		1
Q9NR28	DBLOH_HUMAN	reviewed	DIABLO SMAC	Homo sapiens (Human)	239	27,131		1
Q9NR30	DDX21_HUMAN	reviewed	DDX21	Homo sapiens (Human)	783	87,344		5
Q9NR31	SAR1A_HUMAN	reviewed	SAR1A SAR1 SARA SARA1	Homo sapiens (Human)	198	22,367		1
Q9NR45	SIAS_HUMAN	reviewed	NANS SAS	Homo sapiens (Human)	359	40,308		2
Q9NR46	SHLB2_HUMAN	reviewed	SH3GLB2 KIAA1848 PP578	Homo sapiens (Human)	395	43,974		1
Q9NR50	EI2BG_HUMAN	reviewed	EIF2B3	Homo sapiens (Human)	452	50,240		1
Q9NR56	MBNL1_HUMAN	reviewed	MBNL1 EXP KIAA0428 MBNL	Homo sapiens (Human)	388	41,817		2
Q9NRF8	PYRG2_HUMAN	reviewed	CTPS2	Homo sapiens (Human)	586	65,678		1
Q9NRG7	D39U1_HUMAN	reviewed	SDR39U1 C14orf124 HCDI	Homo sapiens (Human)	293	31,077		3
Q9NRN7	ADPPT_HUMAN	reviewed	AASDHPPT CGI-80 HAH-P HSPC223 x0005	Homo sapiens (Human)	309	35,776		2
Q9NRV9	HEBP1_HUMAN	reviewed	HEBP1 HBP	Homo sapiens (Human)	189	21,097		1
Q9NRW1	RAB6B_HUMAN	reviewed	RAB6B	Homo sapiens (Human)	208	23,462		1
Q9NRW7	VPS45_HUMAN	reviewed	VPS45 VPS45A VPS45B	Homo sapiens (Human)	570	65,077		1
Q9NRX4	PHP14_HUMAN	reviewed	PHPT1 PHP14 CGI-202 HSPC141	Homo sapiens (Human)	125	13,833		1
Q9NRX5	SERC1_HUMAN	reviewed	SERINC1 KIAA1253 TDE1L TDE2 UNQ396/PRO732	Homo sapiens (Human)	453	50,495		1
Q9NRY5	F1142_HUMAN	reviewed	FAM114A2 C5orf3	Homo sapiens (Human)	505	55,468		4
Q9NS39	RED2_HUMAN	reviewed	ADARB2 ADAR3 RED2	Homo sapiens (Human)	739	80,621		1
Q9NS69	TOM22_HUMAN	reviewed	TOMM22 TOM22	Homo sapiens (Human)	142	15,522		3
Q9NSB2	KRT84_HUMAN	reviewed	KRT84 KRTHB4	Homo sapiens (Human)	600	64,842		2
Q9NSB4	KRT82_HUMAN	reviewed	KRT82 KRTHB2	Homo sapiens (Human)	513	56,653		3
Q9NSD9	SYFB_HUMAN	reviewed	FARSB FARSLB FRSB HSPC173	Homo sapiens (Human)	589	66,116		3
Q9NSE4	SYIM_HUMAN	reviewed	IARS2	Homo sapiens (Human)	1012	113,792		2
Q9NSI6	BRWD1_HUMAN	reviewed	BRWD1 C21orf107 WDR9	Homo sapiens (Human)	2320	262,936		4
Q9NSK0	KLC4_HUMAN	reviewed	KLC4 KNSL8	Homo sapiens (Human)	619	68,640		3
Q9NT62	ATG3_HUMAN	reviewed	ATG3 APG3 APG3L	Homo sapiens (Human)	314	35,864		1
Q9NTG7	SIR3_HUMAN	reviewed	SIRT3 SIR2L3	Homo sapiens (Human)	399	43,573		2
Q9NTK5	OLA1_HUMAN	reviewed	OLA1 GTPBP9 PRO2455 PTD004	Homo sapiens (Human)	396	44,744		2
Q9NTX5	ECHD1_HUMAN	reviewed	ECHDC1	Homo sapiens (Human)	307	33,698		2
Q9NU22	MDN1_HUMAN	reviewed	MDN1 KIAA0301	Homo sapiens (Human)	5596	632,820		2
Q9NUJ1	ABHDA_HUMAN	reviewed	ABHD10	Homo sapiens (Human)	306	33,933		1
Q9NUL3	STAU2_HUMAN	reviewed	STAU2	Homo sapiens (Human)	570	62,608		2
Q9NUL5	SHFL_HUMAN	reviewed	SHFL C19orf66 FLJ11286 IRAV RYDEN SFL	Homo sapiens (Human)	291	33,110		2
Q9NUQ6	SPS2L_HUMAN	reviewed	SPATS2L DNAPTP6 SP1224	Homo sapiens (Human)	558	61,729		2
Q9NUU7	DD19A_HUMAN	reviewed	DDX19A DDX19L	Homo sapiens (Human)	478	53,975		1
Q9NVA2	SEP11_HUMAN	reviewed	SEPTIN11 SEPT11	Homo sapiens (Human)	429	49,398		3
Q9NVD7	PARVA_HUMAN	reviewed	PARVA MXRA2	Homo sapiens (Human)	372	42,244		1
Q9NVE7	PANK4_HUMAN	reviewed	PANK4	Homo sapiens (Human)	773	85,991		1
Q9NVH1	DJC11_HUMAN	reviewed	DNAJC11	Homo sapiens (Human)	559	63,278		2
Q9NVI1	FANCI_HUMAN	reviewed	FANCI KIAA1794	Homo sapiens (Human)	1328	149,324		4
Q9NVI7	ATD3A_HUMAN	reviewed	ATAD3A	Homo sapiens (Human)	634	71,369		2
Q9NVJ2	ARL8B_HUMAN	reviewed	ARL8B ARL10C GIE1	Homo sapiens (Human)	186	21,539		1
Q9NVS2	RT18A_HUMAN	reviewed	MRPS18A	Homo sapiens (Human)	196	22,184		1
Q9NWB6	ARGL1_HUMAN	reviewed	ARGLU1	Homo sapiens (Human)	273	33,216		1
Q9NWU5	RM22_HUMAN	reviewed	MRPL22 MRPL25 RPML25 HSPC158	Homo sapiens (Human)	206	23,641		1
Q9NX14	NDUBB_HUMAN	reviewed	NDUFB11 UNQ111/PRO1064	Homo sapiens (Human)	153	17,317		1
Q9NX18	SDHF2_HUMAN	reviewed	SDHAF2 C11orf79 PGL2 SDH5	Homo sapiens (Human)	166	19,599		1
Q9NX40	OCAD1_HUMAN	reviewed	OCIAD1 ASRIJ OCIA	Homo sapiens (Human)	245	27,626		1
Q9NX47	MARH5_HUMAN	reviewed	MARCHF5 MARCH5 RNF153	Homo sapiens (Human)	278	31,232		1
Q9NX62	IMPA3_HUMAN	reviewed	BPNT2 IMPA3 IMPAD1	Homo sapiens (Human)	359	38,681		1
Q9NX63	MIC19_HUMAN	reviewed	CHCHD3 MIC19 MINOS3	Homo sapiens (Human)	227	26,152		1
Q9NXA8	SIR5_HUMAN	reviewed	SIRT5 SIR2L5	Homo sapiens (Human)	310	33,881		2
Q9NY33	DPP3_HUMAN	reviewed	DPP3	Homo sapiens (Human)	737	82,589		2
Q9NYC9	DYH9_HUMAN	reviewed	DNAH9 DNAH17L DNEL1 KIAA0357	Homo sapiens (Human)	4486	511,877		3
Q9NYF8	BCLF1_HUMAN	reviewed	BCLAF1 BTF KIAA0164	Homo sapiens (Human)	920	106,122		2
Q9NYK1	TLR7_HUMAN	reviewed	TLR7 UNQ248/PRO285	Homo sapiens (Human)	1049	120,922		1
Q9NYK5	RM39_HUMAN	reviewed	MRPL39 C21orf92 MRPL5 RPML5 MSTP003 PRED22	Homo sapiens (Human)	338	38,712		3
Q9NYL2	M3K20_HUMAN	reviewed	MAP3K20 MLTK ZAK HCCS4	Homo sapiens (Human)	800	91,155		3
Q9NYL4	FKB11_HUMAN	reviewed	FKBP11 FKBP19 UNQ336/PRO535	Homo sapiens (Human)	201	22,180		1
Q9NYL9	TMOD3_HUMAN	reviewed	TMOD3	Homo sapiens (Human)	352	39,595		1
Q9NYU2	UGGG1_HUMAN	reviewed	UGGT1 GT UGCGL1 UGGT UGT1 UGTR	Homo sapiens (Human)	1555	177,190		3
Q9NYY8	FAKD2_HUMAN	reviewed	FASTKD2 KIAA0971	Homo sapiens (Human)	710	81,463		1
Q9NZ01	TECR_HUMAN	reviewed	TECR GPSN2 SC2	Homo sapiens (Human)	308	36,034		1
Q9NZ08	ERAP1_HUMAN	reviewed	ERAP1 APPILS ARTS1 KIAA0525 UNQ584/PRO1154	Homo sapiens (Human)	941	107,235		3
Q9NZ45	CISD1_HUMAN	reviewed	CISD1 C10orf70 ZCD1 MDS029	Homo sapiens (Human)	108	12,199		1
Q9NZA1	CLIC5_HUMAN	reviewed	CLIC5	Homo sapiens (Human)	410	46,503		3
Q9NZI8	IF2B1_HUMAN	reviewed	IGF2BP1 CRDBP VICKZ1 ZBP1	Homo sapiens (Human)	577	63,481		2
Q9NZJ4	SACS_HUMAN	reviewed	SACS KIAA0730	Homo sapiens (Human)	4579	521,126		2
Q9NZJ6	COQ3_HUMAN	reviewed	COQ3 UG0215E05	Homo sapiens (Human)	369	41,054		3
Q9NZJ9	NUDT4_HUMAN	reviewed	NUDT4 DIPP2 KIAA0487 HDCMB47P	Homo sapiens (Human)	180	20,306		2
Q9NZL9	MAT2B_HUMAN	reviewed	MAT2B TGR MSTP045 Nbla02999 UNQ2435/PRO4995	Homo sapiens (Human)	334	37,552		1
Q9NZM1	MYOF_HUMAN	reviewed	MYOF FER1L3 KIAA1207	Homo sapiens (Human)	2061	234,709		1
Q9NZN3	EHD3_HUMAN	reviewed	EHD3 EHD2 PAST3	Homo sapiens (Human)	535	60,887		2
Q9NZN4	EHD2_HUMAN	reviewed	EHD2 PAST2	Homo sapiens (Human)	543	61,161		2
Q9NZT1	CALL5_HUMAN	reviewed	CALML5 CLSP	Homo sapiens (Human)	146	15,893		2
Q9NZZ3	CHMP5_HUMAN	reviewed	CHMP5 C9orf83 SNF7DC2 CGI-34 HSPC177 PNAS-114 PNAS-2	Homo sapiens (Human)	219	24,571		1
Q9P015	RM15_HUMAN	reviewed	MRPL15 HSPC145	Homo sapiens (Human)	296	33,420		1
Q9P016	THYN1_HUMAN	reviewed	THYN1 THY28 HSPC144 MDS012 My0054	Homo sapiens (Human)	225	25,697		1
Q9P032	NDUF4_HUMAN	reviewed	NDUFAF4 C6orf66 HRPAP20 HSPC125 My013	Homo sapiens (Human)	175	20,266		1
Q9P0J0	NDUAD_HUMAN	reviewed	NDUFA13 GRIM19 CDA016 CGI-39	Homo sapiens (Human)	144	16,698		3
Q9P0J1	PDP1_HUMAN	reviewed	PDP1 PDP PPM2C	Homo sapiens (Human)	537	61,054		3
Q9P0K7	RAI14_HUMAN	reviewed	RAI14 KIAA1334 NORPEG	Homo sapiens (Human)	980	110,041		2
Q9P0L0	VAPA_HUMAN	reviewed	VAPA VAP33	Homo sapiens (Human)	249	27,893		3
Q9P0M6	H2AW_HUMAN	reviewed	MACROH2A2 H2AFY2	Homo sapiens (Human)	372	40,058		3
Q9P0V9	SEP10_HUMAN	reviewed	SEPTIN10 SEPT10	Homo sapiens (Human)	454	52,593		2
Q9P219	DAPLE_HUMAN	reviewed	CCDC88C DAPLE KIAA1509	Homo sapiens (Human)	2028	228,230		3
Q9P246	STIM2_HUMAN	reviewed	STIM2 KIAA1482	Homo sapiens (Human)	746	83,971		2
Q9P289	STK26_HUMAN	reviewed	STK26 MASK MST4	Homo sapiens (Human)	416	46,529		2
Q9P2B2	FPRP_HUMAN	reviewed	PTGFRN CD9P1 EWIF FPRP KIAA1436	Homo sapiens (Human)	879	98,556		2
Q9P2D7	DYH1_HUMAN	reviewed	DNAH1 DHC7 DNAHC1 KIAA1410	Homo sapiens (Human)	4265	487,478		5
Q9P2E9	RRBP1_HUMAN	reviewed	RRBP1 KIAA1398	Homo sapiens (Human)	1410	152,456		5
Q9P2J5	SYLC_HUMAN	reviewed	LARS1 KIAA1352 LARS	Homo sapiens (Human)	1176	134,466		2
Q9P2K5	MYEF2_HUMAN	reviewed	MYEF2 KIAA1341	Homo sapiens (Human)	600	64,122		3
Q9P2P6	STAR9_HUMAN	reviewed	STARD9 KIAA1300	Homo sapiens (Human)	4700	516,343		3
Q9P2R7	SUCB1_HUMAN	reviewed	SUCLA2	Homo sapiens (Human)	463	50,317		3
Q9UBB4	ATX10_HUMAN	reviewed	ATXN10 SCA10	Homo sapiens (Human)	475	53,489		1
Q9UBC2	EP15R_HUMAN	reviewed	EPS15L1 EPS15R	Homo sapiens (Human)	864	94,255		1
Q9UBE0	SAE1_HUMAN	reviewed	SAE1 AOS1 SUA1 UBLE1A	Homo sapiens (Human)	346	38,450		1
Q9UBF2	COPG2_HUMAN	reviewed	COPG2	Homo sapiens (Human)	871	97,622		1
Q9UBG0	MRC2_HUMAN	reviewed	MRC2 CLEC13E ENDO180 KIAA0709 UPARAP	Homo sapiens (Human)	1479	166,674		2
Q9UBI6	GBG12_HUMAN	reviewed	GNG12	Homo sapiens (Human)	72	8,006		3
Q9UBM7	DHCR7_HUMAN	reviewed	DHCR7 D7SR	Homo sapiens (Human)	475	54,489		1
Q9UBQ0	VPS29_HUMAN	reviewed	VPS29 DC15 DC7 MDS007	Homo sapiens (Human)	182	20,506		1
Q9UBQ5	EIF3K_HUMAN	reviewed	EIF3K EIF3S12 ARG134 HSPC029 MSTP001 PTD001	Homo sapiens (Human)	218	25,060		1
Q9UBQ7	GRHPR_HUMAN	reviewed	GRHPR GLXR MSTP035	Homo sapiens (Human)	328	35,668		1
Q9UBR2	CATZ_HUMAN	reviewed	CTSZ	Homo sapiens (Human)	303	33,868		1
Q9UBS4	DJB11_HUMAN	reviewed	DNAJB11 EDJ ERJ3 HDJ9 PSEC0121 UNQ537/PRO1080	Homo sapiens (Human)	358	40,514		1
Q9UBS8	RNF14_HUMAN	reviewed	RNF14 ARA54 HRIHFB2038	Homo sapiens (Human)	474	53,837		1
Q9UBT2	SAE2_HUMAN	reviewed	UBA2 SAE2 UBLE1B HRIHFB2115	Homo sapiens (Human)	640	71,224		2
Q9UBW8	CSN7A_HUMAN	reviewed	COPS7A CSN7A DERP10	Homo sapiens (Human)	275	30,277		1
Q9UBY9	HSPB7_HUMAN	reviewed	HSPB7 CVHSP	Homo sapiens (Human)	170	18,611		1
Q9UDR5	AASS_HUMAN	reviewed	AASS	Homo sapiens (Human)	926	102,132		1
